District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea
Nalanda,Noorsarai,25.0,25.0,2022-07-18,4.0,Manual_PuddledRandom,2022-06-28,2022-07-20,2.0,4.0,Boring,Electric,625.0,4.0,5.0,1500.0,SoilApplied,2.0,25.0,2.0,SoilApplied,50.0,15.0,25.0,6531.0,Broadcasting,hand,2022-10-26,2000.0,2022-12-10,machine,24.0,10.0,plowed_in_soil,0.78125,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,32.0,15.0,2022-07-26,4.0,Manual_PuddledLine,2022-06-03,2022-08-02,1.0,3.0,Boring,Electric,200.0,2.0,,3.0,SoilApplied,3.0,13.0,,Broadcasting,12.0,23.0,15.0,65.0,Broadcasting,hand,2022-12-01,1100.0,2022-12-23,hand,23.0,10.0,plowed_in_soil,0.5454545454545454,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,20.0,20.0,2022-08-01,4.0,Manual_PuddledRandom,2022-07-23,2022-08-15,2.0,5.0,Boring,Electric,1000.0,2.0,1.0,1.0,SoilApplied,3.0,14.0,14.0,Broadcasting,14.0,15.0,14.0,30.0,Broadcasting,hand,2022-11-02,1500.0,2022-11-09,hand,26.0,10.0,plowed_in_soil,0.3181818181818182,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Chehrakala,20.0,20.0,2022-07-22,6.0,Manual_PuddledRandom,2022-07-10,2022-08-06,1.0,4.0,Boring,Diesel,800.0,2.0,2.0,2.0,SoilApplied,2.0,8.0,8.0,Broadcasting,22.0,400.0,20.0,72.0,Broadcasting,hand,2022-10-15,200.0,2022-10-25,hand,25.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Vaishali,Garoul,22.0,22.0,2022-06-13,6.0,Manual_PuddledRandom,2022-06-14,2022-07-21,2.0,15.0,Rainfed,Diesel,1500.0,2.0,2.0,2200.0,SoilApplied,1.0,30.0,15.0,SoilApplied,30.0,55.0,25.0,10.0,placeholder,hand,2022-10-05,2500.0,2022-10-15,hand,25.0,10.0,plowed_in_soil,1.0,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,placeholder,placeholder,placeholder,placeholder
Nalanda,Noorsarai,100.0,100.0,2022-07-01,3.0,LineSowingAfterTillage,2022-06-05,2022-07-08,4.0,12.0,Boring,Electric,800.0,8.0,160.0,80.0,placeholder,2.0,50.0,50.0,Broadcasting,50.0,40.0,40.0,5726281409625318.0,Broadcasting,machine,2022-10-02,1500.0,2022-10-02,machine,24.0,40.0,plowed_in_soil,0.625,True,False,True,False,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,False,placeholder,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,7.0,3.0,2022-07-03,5.0,Manual_PuddledLine,2022-06-23,2022-07-22,2.0,1.0,Boring,Diesel,150.0,5.0,50.0,4.0,SoilApplied,2.0,12.0,100.0,SoilApplied,4.0,30.0,7.0,5.0,Broadcasting,hand,2022-10-10,150.0,2022-10-20,hand,28.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,20.0,20.0,2022-07-24,5.0,Manual_PuddledRandom,2022-06-18,2022-07-28,2.0,5.0,Boring,Electric,150.0,2.0,2.0,80.0,SoilApplied,2.0,10.0,20.0,Broadcasting,10.0,46.0,7.0,7.0,Broadcasting,hand,2022-11-18,120.0,2022-12-20,hand,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,5.0,2022-06-08,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,2.0,Boring,Diesel,200.0,2.0,30.0,1.0,Broadcasting,3.0,4.0,508.0,Broadcasting,6.0,25.0,6.0,60.0,Broadcasting,hand,2022-10-15,600.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,20.0,20.0,2022-07-27,5.0,Manual_PuddledRandom,2022-06-21,2022-07-28,3.0,6.0,Boring,Electric,150.0,3.0,1.0,1.0,SoilApplied,2.0,10.0,37.0,Broadcasting,10.0,45.0,2.0,62.0,Broadcasting,hand,2022-11-19,120.0,2022-12-22,hand,28.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,15.0,2022-06-08,5.0,Manual_PuddledRandom,2022-06-12,2022-07-22,2.0,250.0,Boring,Diesel,500.0,1.0,300.4056,1.0,Broadcasting,3.0,1.0,8.0,Broadcasting,6.0,25.0,6.0,45.0,Broadcasting,hand,2022-10-15,600.0,2022-10-21,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,15.0,15.0,2022-07-25,3.0,Manual_PuddledRandom,2022-07-03,2022-08-02,3.0,2.0,Boring,Electric,150.0,9.0,1.0,1.0,Broadcasting,1.0,6.0,9.0,Broadcasting,9.0,22.0,6.0,65.0,placeholder,hand,2022-11-15,100.0,2022-12-31,machine,28.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder
Nalanda,Rajgir,24.0,20.0,2022-07-16,5.0,Manual_PuddledRandom,2022-06-25,2022-07-18,1.0,5.0,Boring,Electric,250.0,5.0,575.0,15.0,SoilApplied,2.0,15.0,10.0,Broadcasting,18.0,30.0,11.0,76.0,Broadcasting,hand,2022-12-01,700.0,2023-03-18,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,110.0,110.0,2022-07-18,3.0,Manual_PuddledRandom,2022-06-20,2022-07-19,1.0,20.0,Boring,Electric,500.0,15.0,80.0,2.0,SoilApplied,2.0,30.0,30.0,Broadcasting,30.0,43.0,16.0,30.0,Broadcasting,machine,2022-11-20,1093.0,2022-11-20,machine,29.0,40.0,plowed_in_soil,0.46875,True,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,41.0,25.0,2022-07-01,4.0,Manual_PuddledLine,2022-06-20,2022-07-11,1.0,3.0,Boring,Electric,200.0,2.0,5.0,2.0,SoilApplied,3.0,12.0,10.0,Broadcasting,13.0,10.0,12.0,62.0,Broadcasting,hand,2022-12-01,1000.0,2022-12-16,hand,21.0,10.0,plowed_in_soil,0.5454545454545454,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,48.0,48.0,2022-07-06,5.0,Manual_PuddledRandom,2022-07-13,2022-08-12,2.0,5.0,Boring,Electric,150.0,6.0,1.0,45.0,SoilApplied,2.0,9.0,5.0,Broadcasting,15.0,45.0,11.0,59.0,Broadcasting,hand,2022-11-03,900.0,2022-12-30,machine,24.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,10.0,10.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-18,2022-07-25,5.0,2.0,Boring,Electric,500.0,3.0,3.0,3.0,Broadcasting,3.0,5.0,5.0,Broadcasting,2.0,38.0,1.0,60.0,Broadcasting,hand,2022-11-26,90.0,2023-02-09,hand,29.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True
Nalanda,Rajgir,50.0,50.0,2022-07-06,5.0,Manual_PuddledRandom,2022-07-13,2022-08-11,2.0,5.0,Boring,Electric,150.0,4.0,1.0,575.0,SoilApplied,2.0,15.0,5.0,Broadcasting,15.0,40.0,13.0,62.0,Broadcasting,hand,2022-11-07,900.0,2022-12-09,machine,21.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,120.0,120.0,2022-07-16,4.0,Manual_PuddledRandom,2022-06-26,2022-07-24,1.0,8.0,Boring,Electric,1000.0,8.0,20.0,40.0,Broadcasting,2.0,50.0,50.0,Broadcasting,40.0,40.0,25.0,61.0,Broadcasting,hand,2022-11-18,2000.0,2023-01-18,machine,22.0,10.0,plowed_in_soil,0.625,True,False,True,False,False,False,False,False,False,False,False,False,placeholder,False,placeholder,placeholder,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,30.0,30.0,2022-07-29,4.0,Manual_PuddledRandom,2022-06-18,2022-07-30,5.0,5.0,Boring,Electric,1000.0,3.0,5.0,5.0,Broadcasting,3.0,70.0,40.0,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-25,85.0,2023-02-05,hand,28.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True
Gaya,Gurua,50.0,50.0,2022-07-13,8.0,Manual_PuddledRandom,2022-06-27,2022-07-18,2.0,7.0,Boring,Electric,175.0,3.0,1.0,1.0,Broadcasting,3.0,15.0,3.0,Broadcasting,15.0,22.0,45.0,45.0,Broadcasting,hand,2022-11-16,120.0,2022-12-25,machine,25.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Garoul,10.0,2.0,2022-07-05,6.0,Manual_PuddledLine,2022-06-20,2022-07-09,1.0,1.0,Boring,Diesel,120.0,3.0,80.0,5.0,SoilApplied,2.0,3.0,,SoilApplied,4.0,45.0,6.0125,60.0,Broadcasting,hand,2022-10-31,400.0,2022-11-10,hand,29.0,10.0,plowed_in_soil,0.0909090909090909,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
Nalanda,Noorsarai,42.0,30.0,2022-07-16,5.0,Manual_PuddledRandom,2022-06-20,2022-07-17,1.0,6.0,Boring,Electric,120.0,3.0,1.0,1.0,Broadcasting,1.0,7.0,24.0,Broadcasting,35.0,5.0,37.0,6544811901562544.0,placeholder,hand,2022-10-10,1200.0,2022-11-02,machine,25.0,10.0,plowed_in_soil,0.375,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,placeholder,placeholder,placeholder
Vaishali,Mahua,10.0,10.0,2022-07-17,4.0,Manual_PuddledRandom,2022-07-19,2022-08-15,1.0,3.0,Boring,Diesel,450.0,3.0,3.0,3.0,SoilApplied,3.0,6.0,6.0,SoilApplied,6.0,40.0,6.0,75.0,Broadcasting,hand,2022-11-04,600.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,15.0,15.0,2022-07-18,6.0,LineSowingAfterTillage,2022-07-03,2022-07-21,5.0,5.0,Boring,Electric,75.0,4.0,1.0,1.0,SoilApplied,2.0,3.0,6.0,Broadcasting,6.0,25.0,4.05,46.0,Broadcasting,hand,2022-11-26,75.0,2022-12-11,hand,25.0,10.0,plowed_in_soil,0.09375,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,30.0,30.0,2022-07-04,5.0,Manual_PuddledRandom,2022-06-21,2022-07-05,2.0,3.0,Boring,Electric,175.0,9.0,7.0,1.0,Broadcasting,2.0,7.0,14.0,Broadcasting,7.0,40.0,16.008028751844,46.0,Broadcasting,hand,2022-11-20,600.0,2022-12-06,machine,26.0,10.0,plowed_in_soil,0.21875,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,30.0,30.0,2022-07-29,4.0,Manual_PuddledRandom,2022-06-19,2022-08-02,4.0,5.0,Boring,Electric,1000.0,3.0,5.0,3.0,Broadcasting,3.0,20.0,1.0,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-12-03,90.0,2023-01-29,hand,30.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True
Nalanda,Rajgir,50.0,50.0,2022-07-10,5.0,Manual_PuddledLine,2022-06-24,2022-07-13,2.0,5.0,Boring,Electric,150.0,5.0,1.0,3.0,SoilApplied,2.0,20.0,10.0,Broadcasting,15.0,45.0,20.0,1263.0,Broadcasting,hand,2022-12-02,900.0,2022-12-17,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,60.0,60.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-22,2022-07-21,2.0,11.0,Boring,Electric,300.0,3.0,3.0,3.0,SoilApplied,2.0,15.0,30.0,Broadcasting,30.0,27.0,15.0,1029.0,Broadcasting,hand,2022-11-21,90.0,2022-12-28,machine,24.0,10.0,plowed_in_soil,0.46875,False,False,True,False,True,False,False,True,True,True,True,True,placeholder,False,False,placeholder,placeholder,False,False,False,False,True,False,False,False,True
Jamui,Khaira,25.0,22.0,2022-07-20,3.0,Manual_PuddledRandom,2022-06-28,2022-07-25,4.0,1.0,Canal,Electric,150.0,3.0,1.0,1.0,placeholder,3.0,3.0,130.0,Broadcasting,6.0,24.0,6.0,62.0,Broadcasting,hand,2022-11-05,150.0,2022-12-09,hand,25.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,False,True,True,True,placeholder,False,False,placeholder,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,35.0,30.0,2022-07-12,5.0,Manual_PuddledRandom,2022-06-22,2022-07-13,2.0,3.0,Boring,Electric,160.0,1.0,600.0,3.0,placeholder,2.0,10.0,16.0,Broadcasting,8.0,20.0,10.0,45.0,Broadcasting,hand,2022-11-01,80.0,2022-11-25,hand,25.0,10.0,plowed_in_soil,0.25,False,False,False,True,True,False,False,True,True,True,True,True,placeholder,False,placeholder,placeholder,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,50.0,50.0,2022-07-09,5.0,Manual_PuddledRandom,2022-06-26,2022-07-11,2.0,5.0,Boring,Electric,375.0,9.0,3.0,9.0,Broadcasting,2.0,15.0,30.0,Broadcasting,15.0,46.0,10.0,85.0,Broadcasting,hand,2022-11-19,1300.0,2022-12-14,machine,25.0,10.0,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Wazirganj,25.0,25.0,2022-07-04,4.0,Manual_PuddledRandom,2022-06-29,2022-07-22,2.0,4.0,Boring,Electric,50.0,4.0,4.0,1.0,SoilApplied,2.0,5.0,5.0,Broadcasting,10.0,25.0,4.0,55.0,Broadcasting,hand,2022-11-04,100.0,2022-11-26,machine,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,30.0,30.0,2022-07-20,3.0,Manual_PuddledRandom,2022-06-10,2022-07-27,2.0,4.0,Boring,Electric,400.0,8.0,100.0,2.0,placeholder,2.0,100.0,30.0,Broadcasting,20.0,35.0,12.3,62.0,Broadcasting,hand,2022-11-10,1000.0,2023-01-20,machine,22.0,10.0,plowed_in_soil,0.3125,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,placeholder,placeholder,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,4.0,4.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-03,2022-07-10,2.0,2.0,Boring,Electric,300.0,2.0,3.0,2.0,SoilApplied,3.0,12.0,3.3,Broadcasting,12.0,26.0,8.0,63.0,Broadcasting,hand,2022-11-02,800.0,2022-11-17,machine,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,50.0,50.0,2022-07-01,5.0,Manual_PuddledRandom,2022-06-19,2022-07-05,2.0,7.0,Boring,Electric,210.0,6.0,2.0,2.0,SoilApplied,2.0,26.0,6.0,Broadcasting,6.0,45.0,802.0,85.0,Broadcasting,hand,2022-11-27,993.0,2022-12-29,machine,24.0,10.0,plowed_in_soil,0.40625,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,20.0,15.0,2022-08-07,3.0,Manual_PuddledRandom,2022-07-11,2022-08-14,4.0,10.0,Boring,Electric,300.0,1.0,4.0,40.0,Broadcasting,2.0,10.0,10.0,Broadcasting,12.0,20.2,10.0,70.0,Broadcasting,hand,2022-11-24,200.0,2022-11-24,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Nalanda,Noorsarai,120.0,120.0,2022-07-13,4.0,Manual_PuddledRandom,2022-06-11,2022-07-14,2.0,20.0,Boring,Electric,2000.0,3.0,60.0,750.0,placeholder,2.0,30.0,60.0,Broadcasting,60.0,29.0,29.0,58.0934074068109,Broadcasting,machine,2022-11-25,50823.0,2022-11-29,machine,25.0,40.0,plowed_in_soil,0.9375,False,False,True,False,True,False,False,True,True,True,True,True,placeholder,False,False,placeholder,True,False,False,False,False,True,False,False,False,True
Jamui,Jamui,15.0,15.0,2022-07-08,4.0,Manual_PuddledRandom,2022-07-15,2022-08-09,4.0,8.0,Boring,Electric,900.0,1.0,5.0,1.0,Broadcasting,2.0,14.0,14.0,Broadcasting,5.0,5.0,14.0,28.0,Broadcasting,hand,2022-11-13,600.0,2023-01-10,machine,26.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Gurua,30.0,30.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-22,2022-07-20,2.0,3.0,Boring,placeholder,140.0,2.0,1.0,1.0,SoilApplied,1.0,7.0,1.1,Broadcasting,7.0,45.0,3.0,1.0,Broadcasting,hand,2022-11-23,120.0,2022-12-04,hand,28.0,10.0,plowed_in_soil,0.2592592592592592,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Wazirganj,50.0,40.0,2022-07-03,5.0,Manual_PuddledRandom,2022-06-22,2022-07-27,4.0,6.0,Canal,Electric,50.0,4.0,2.533339315153333,6.0,SoilApplied,2.0,10.0,10.0,Broadcasting,15.0,45.0,45.03125,98.2,Broadcasting,hand,2022-10-20,100.0,2022-10-30,machine,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,15.0,15.0,2022-06-26,4.0,Manual_PuddledRandom,2022-07-02,2022-08-02,3.0,4.0,Boring,Electric,200.0,1.0,4.0,2.0,Broadcasting,2.0,15.0,10.0,Broadcasting,15.0,15.0,15.0,65.0,Broadcasting,hand,2022-11-17,950.0,2023-01-18,machine,25.0,10.0,plowed_in_soil,0.6818181818181818,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-02,2022-07-01,1.0,2.0,Boring,Diesel,500.0,1.0,2.0,3.0,SoilApplied,3.0,15.0,,Broadcasting,15.0,20.0,10.0,65.0,Broadcasting,hand,2022-11-04,1000.0,2022-11-19,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Lohra,40.0,40.0,2022-07-21,4.0,Manual_PuddledRandom,2022-06-17,2022-07-28,5.0,5.0,Boring,Electric,1000.0,3.0,6.0,6.0,Broadcasting,3.0,2.0,4.0,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-25,90.0,2023-01-27,hand,29.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True
Vaishali,Chehrakala,10.0,4.0,2022-06-12,4.0,Manual_PuddledRandom,2022-07-10,2022-08-05,1.0,1.0,Boring,Electric,100.0,1.0,2.0,2.0,Broadcasting,2.0,4.0,0.18211881,Broadcasting,6.0,29.0,13.0,65.0,Broadcasting,hand,2022-11-05,200.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,40.0,40.0,2022-07-02,7.0,Manual_PuddledRandom,2022-07-02,2022-08-03,2.0,5.0,Rainfed,placeholder,150.0,5.0,2.0,300.0,SoilApplied,2.0,20.0,12.0,SoilApplied,5.0,35.0,5.0,60.0,Broadcasting,hand,2022-11-12,400.0,2022-12-03,hand,25.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,30.0,30.0,2022-06-13,6.0,Manual_PuddledRandom,2022-06-18,2022-07-13,1.0,10.0,Boring,Electric,170.0,2.0,900.0,900.0,Broadcasting,2.0,5.0,135081.0,Broadcasting,5.0,25.0,10.0,25.0,Broadcasting,hand,2022-11-10,475.0,2022-11-16,hand,22.0,10.0,plowed_in_soil,0.25,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-07,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,2002545625.046272,2.0,Broadcasting,3.0,6.0,40.0,Broadcasting,10.0,25.0,10.0,45.0,Broadcasting,hand,2022-10-20,1000.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,20.0,20.0,2022-07-29,5.0,Manual_PuddledRandom,2022-06-24,2022-08-01,3.0,4.0,Boring,Electric,120.0,2.0,1.0,65.0,SoilApplied,2.0,10.0,2.0,Broadcasting,8.0,35.0,3.0,1.0,Broadcasting,hand,2022-11-17,120.0,2022-12-24,hand,30.0,10.0,plowed_in_soil,0.2962962962962963,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Garoul,27.0,27.0,2022-06-17,6.0,Manual_PuddledLine,2022-06-18,2022-07-10,3.0,25.0,Boring,Electric,2500.0,4.0,2000.0,2500.0,SoilApplied,2.0,70.0,45.0,SoilApplied,38.0,20.0,90.0,40.0,Broadcasting,hand,2022-10-08,3500.0,2022-10-18,hand,28.0,10.0,plowed_in_soil,1.227272727272727,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True
Nalanda,Noorsarai,10.0,10.0,2022-07-10,4.0,Manual_PuddledRandom,2022-06-08,2022-07-16,2.0,5.0,Boring,Electric,400.0,8.0,25.0,10.0,Broadcasting,2.0,25.0,25.0,Broadcasting,25.0,40.0,25.0,42.0,Broadcasting,hand,2022-11-10,1000.0,2023-01-05,machine,24.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,False,False,True,False,False,False,True,False,placeholder,placeholder,False,False,False,False,False,True,False,False,False,True
Vaishali,Garoul,21.0,21.0,2022-07-14,6.0,Manual_PuddledLine,2022-06-18,2022-07-17,2.0,25.0,Canal,Electric,2500.0,3.0,13.02,2100.0,SoilApplied,1.0,42.0,25.0,Broadcasting,2.0,2.0,60362425.0,30.0,Broadcasting,hand,2022-09-30,2500.0,2022-10-10,hand,28.0,10.0,plowed_in_soil,0.9545454545454546,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,placeholder,placeholder,placeholder,False
Nalanda,Rajgir,30.0,30.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-15,1.0,12.0,Boring,Electric,130.0,2.0,600.0,900.0,Broadcasting,2.0,5.0,6.0,Broadcasting,10.0,23.0,4.0,59.0,Broadcasting,hand,2022-11-05,450.0,2022-11-10,hand,22.0,10.0,plowed_in_soil,0.25,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Chehrakala,15.0,12.0,2022-07-29,4.0,Manual_PuddledRandom,2022-07-11,2022-08-09,2.0,3.0,Boring,Electric,300.0,2.0,422305543273.0,2.0,SoilApplied,2.0,6.0,6.17,Broadcasting,9.0,30.0,12.0,59.1,Broadcasting,hand,2022-11-12,300.0,2022-11-12,hand,25.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
